"C_uuid";"saddle";"raceDate";"R_name";"ranking";"C_numberOfRunners";"P1";"PP";"G";"P";"Proba"
"d3a68411ec6bcbef471143909c4b89e7";"10";"2023-11-20";"Paris-Vincennes";"7";15;0;0;0;0;0,00175298983231187
"d3a68411ec6bcbef471143909c4b89e7";"12";"2023-11-20";"Paris-Vincennes";"3";15;0;1;0;4,51;0,0557830445468426
"d3a68411ec6bcbef471143909c4b89e7";"13";"2023-11-20";"Paris-Vincennes";"10";15;0;0;0;0;0,00627917656674981
"d3a68411ec6bcbef471143909c4b89e7";"14";"2023-11-20";"Paris-Vincennes";"2";15;0;1;0;1,736;0,29640394449234
"d3a68411ec6bcbef471143909c4b89e7";"15";"2023-11-20";"Paris-Vincennes";"5";15;0;0;0;0;0,0274695958942175
"d3a68411ec6bcbef471143909c4b89e7";"2";"2023-11-20";"Paris-Vincennes";"15";15;0;0;0;0;0,000235481318668462
"d3a68411ec6bcbef471143909c4b89e7";"3";"2023-11-20";"Paris-Vincennes";"14";15;0;0;0;0;0,000755606568418443
"d3a68411ec6bcbef471143909c4b89e7";"4";"2023-11-20";"Paris-Vincennes";"4";15;0;0;0;0;0,275737732648849
"d3a68411ec6bcbef471143909c4b89e7";"5";"2023-11-20";"Paris-Vincennes";"9";15;0;0;0;0;0,0129025084897876
"d3a68411ec6bcbef471143909c4b89e7";"6";"2023-11-20";"Paris-Vincennes";"1";15;1;1;3,328;1,414;0,8885458111763
"d3a68411ec6bcbef471143909c4b89e7";"7";"2023-11-20";"Paris-Vincennes";"13";15;0;0;0;0;0,017102487385273
"d3a68411ec6bcbef471143909c4b89e7";"8";"2023-11-20";"Paris-Vincennes";"6";15;0;0;0;0;0,0540928915143013
"d3a68411ec6bcbef471143909c4b89e7";"9";"2023-11-20";"Paris-Vincennes";"11";15;0;0;0;0;0,0151531845331192
"d4bd343ddee045a9863ff073dd90dd48";"10";"2023-11-19";"Agen";NA;15;0;0;0;0;0,0910123139619827
"d4bd343ddee045a9863ff073dd90dd48";"11";"2023-11-19";"Agen";"2";15;0;1;0;3,91;0,0783869251608849
"d4bd343ddee045a9863ff073dd90dd48";"12";"2023-11-19";"Agen";"9";15;0;0;0;0;0,256424367427826
"d4bd343ddee045a9863ff073dd90dd48";"13";"2023-11-19";"Agen";NA;15;0;0;0;0;0,0576244220137596
"d4bd343ddee045a9863ff073dd90dd48";"14";"2023-11-19";"Agen";"5";15;0;0;0;0;0,0192954931408167
"d4bd343ddee045a9863ff073dd90dd48";"15";"2023-11-19";"Agen";NA;15;0;0;0;0;0,0133501160889864
"d4bd343ddee045a9863ff073dd90dd48";"16";"2023-11-19";"Agen";"7";15;0;0;0;0;0,0348347797989845
"d4bd343ddee045a9863ff073dd90dd48";"2";"2023-11-19";"Agen";NA;15;0;0;0;0;0,0698585882782936
"d4bd343ddee045a9863ff073dd90dd48";"3";"2023-11-19";"Agen";"3";15;0;1;0;1,94;0,550548911094666
"d4bd343ddee045a9863ff073dd90dd48";"4";"2023-11-19";"Agen";"10";15;0;0;0;0;0,275791317224503
"d4bd343ddee045a9863ff073dd90dd48";"5";"2023-11-19";"Agen";"8";15;0;0;0;0;0,0881427675485611
"d4bd343ddee045a9863ff073dd90dd48";"6";"2023-11-19";"Agen";"6";15;0;0;0;0;0,0148153472691774
"d4bd343ddee045a9863ff073dd90dd48";"7";"2023-11-19";"Agen";NA;15;0;0;0;0;0,186920344829559
"d4bd343ddee045a9863ff073dd90dd48";"8";"2023-11-19";"Agen";"4";15;0;0;0;0;0,0453338995575905
"d4bd343ddee045a9863ff073dd90dd48";"9";"2023-11-19";"Agen";"1";15;1;1;126,75;4,68;0,054387740790844
"d51fb7638e3993a298d357e538eb57b3";"1";"2023-11-25";"Paris-Vincennes";"5";14;0;0;0;0;0,175289750099182
"d51fb7638e3993a298d357e538eb57b3";"10";"2023-11-25";"Paris-Vincennes";NA;14;0;0;0;0;0,156089410185814
"d51fb7638e3993a298d357e538eb57b3";"11";"2023-11-25";"Paris-Vincennes";"8";14;0;0;0;0;0,116011254489422
"d51fb7638e3993a298d357e538eb57b3";"12";"2023-11-25";"Paris-Vincennes";"2";14;0;1;0;2,336;0,658941090106964
"d51fb7638e3993a298d357e538eb57b3";"13";"2023-11-25";"Paris-Vincennes";NA;14;0;0;0;0;0,385876327753067
"d51fb7638e3993a298d357e538eb57b3";"14";"2023-11-25";"Paris-Vincennes";"7";14;0;0;0;0;0,151656523346901
"d51fb7638e3993a298d357e538eb57b3";"2";"2023-11-25";"Paris-Vincennes";NA;14;0;0;0;0;0,000533261161763221
"d51fb7638e3993a298d357e538eb57b3";"3";"2023-11-25";"Paris-Vincennes";"6";14;0;0;0;0;0,0580142214894295
"d51fb7638e3993a298d357e538eb57b3";"4";"2023-11-25";"Paris-Vincennes";"4";14;0;0;0;0;0,186978816986084
"d51fb7638e3993a298d357e538eb57b3";"5";"2023-11-25";"Paris-Vincennes";"11";14;0;0;0;0;0,0180581919848919
"d51fb7638e3993a298d357e538eb57b3";"6";"2023-11-25";"Paris-Vincennes";"1";14;1;1;4,884;2,056;0,639952063560486
"d51fb7638e3993a298d357e538eb57b3";"7";"2023-11-25";"Paris-Vincennes";"9";14;0;0;0;0;0,130237087607384
"d51fb7638e3993a298d357e538eb57b3";"8";"2023-11-25";"Paris-Vincennes";"10";14;0;0;0;0;0,0857803374528885
"d51fb7638e3993a298d357e538eb57b3";"9";"2023-11-25";"Paris-Vincennes";"3";14;0;1;0;5,324;0,11612343788147
"d545cf38a28784df87cba1d14166f78b";"1";"2023-11-19";"Mauquenchy";"8";13;0;0;0;0;0,0185175910592079
"d545cf38a28784df87cba1d14166f78b";"10";"2023-11-19";"Mauquenchy";"2";13;0;1;0;2,12;0,132510781288147
"d545cf38a28784df87cba1d14166f78b";"11";"2023-11-19";"Mauquenchy";"4";13;0;0;0;0;0,154529199004173
"d545cf38a28784df87cba1d14166f78b";"12";"2023-11-19";"Mauquenchy";NA;13;0;0;0;0;0,125201731920242
"d545cf38a28784df87cba1d14166f78b";"13";"2023-11-19";"Mauquenchy";"6";13;0;0;0;0;0,176064983010292
"d545cf38a28784df87cba1d14166f78b";"14";"2023-11-19";"Mauquenchy";"5";13;0;0;0;0;0,169154942035675
"d545cf38a28784df87cba1d14166f78b";"2";"2023-11-19";"Mauquenchy";NA;13;0;0;0;0;0,000696109666023403
"d545cf38a28784df87cba1d14166f78b";"3";"2023-11-19";"Mauquenchy";"3";13;0;1;0;1,96;0,388491570949554
"d545cf38a28784df87cba1d14166f78b";"4";"2023-11-19";"Mauquenchy";"1";13;1;1;2,12;1,21;0,379729092121124
"d545cf38a28784df87cba1d14166f78b";"5";"2023-11-19";"Mauquenchy";NA;13;0;0;0;0;0,00982609763741493
"d545cf38a28784df87cba1d14166f78b";"6";"2023-11-19";"Mauquenchy";"7";13;0;0;0;0;0,112760476768017
"d545cf38a28784df87cba1d14166f78b";"7";"2023-11-19";"Mauquenchy";"10";13;0;0;0;0;0,00764234783127904
"d545cf38a28784df87cba1d14166f78b";"9";"2023-11-19";"Mauquenchy";"9";13;0;0;0;0;0,00923665519803762
"d5ed54904f77f072b30b30f1306154f2";"1";"2023-11-17";"Marseille-Vivaux";"1";16;1;1;5,678;1,994;0,340972572565079
"d5ed54904f77f072b30b30f1306154f2";"12";"2023-11-17";"Marseille-Vivaux";"14";16;0;0;0;0;0,000208034209208563
"d5ed54904f77f072b30b30f1306154f2";"15";"2023-11-17";"Marseille-Vivaux";"3";16;0;1;0;1,84;0,038631983101368
"d5ed54904f77f072b30b30f1306154f2";"16";"2023-11-17";"Marseille-Vivaux";"9";16;0;0;0;0;0,0121612204238772
"d5ed54904f77f072b30b30f1306154f2";"2";"2023-11-17";"Marseille-Vivaux";"12";16;0;0;0;0;0,0311821289360523
"d5ed54904f77f072b30b30f1306154f2";"3";"2023-11-17";"Marseille-Vivaux";"11";16;0;0;0;0;0,0148034784942865
"d5ed54904f77f072b30b30f1306154f2";"4";"2023-11-17";"Marseille-Vivaux";"4";16;0;0;0;0;0,0118418261408806
"d5ed54904f77f072b30b30f1306154f2";"5";"2023-11-17";"Marseille-Vivaux";NA;16;0;0;0;0;0,205838650465012
"d5ed54904f77f072b30b30f1306154f2";"6";"2023-11-17";"Marseille-Vivaux";"2";16;0;1;0;1,668;0,258964061737061
"d5ed54904f77f072b30b30f1306154f2";"7";"2023-11-17";"Marseille-Vivaux";"5";16;0;0;0;0;0,0533988177776337
"d5ed54904f77f072b30b30f1306154f2";"8";"2023-11-17";"Marseille-Vivaux";"10";16;0;0;0;0;0,00662202062085271
"d5ed54904f77f072b30b30f1306154f2";"9";"2023-11-17";"Marseille-Vivaux";"7";16;0;0;0;0;0,000462467141915113
"d63db5d1c6d5dd7f596c57d02d32c31a";"1";"2023-11-15";"Solvalla";"1";12;1;1;1,73;1,2;0,935530722141266
"d63db5d1c6d5dd7f596c57d02d32c31a";"10";"2023-11-15";"Solvalla";"9";12;0;0;0;0;0,00893871486186981
"d63db5d1c6d5dd7f596c57d02d32c31a";"11";"2023-11-15";"Solvalla";"5";12;0;0;0;0;0,299774825572968
"d63db5d1c6d5dd7f596c57d02d32c31a";"12";"2023-11-15";"Solvalla";"7";12;0;0;0;0;0,0444545149803162
"d63db5d1c6d5dd7f596c57d02d32c31a";"2";"2023-11-15";"Solvalla";"6";12;0;0;0;0;0,13613997399807
"d63db5d1c6d5dd7f596c57d02d32c31a";"3";"2023-11-15";"Solvalla";NA;12;0;0;0;0;0,579505264759064
"d63db5d1c6d5dd7f596c57d02d32c31a";"4";"2023-11-15";"Solvalla";NA;12;0;0;0;0;0,0230378694832325
"d63db5d1c6d5dd7f596c57d02d32c31a";"5";"2023-11-15";"Solvalla";"4";12;0;0;0;0;0,164950117468834
"d63db5d1c6d5dd7f596c57d02d32c31a";"6";"2023-11-15";"Solvalla";"8";12;0;0;0;0;0,00423350464552641
"d63db5d1c6d5dd7f596c57d02d32c31a";"7";"2023-11-15";"Solvalla";NA;12;0;0;0;0;0,461744219064713
"d63db5d1c6d5dd7f596c57d02d32c31a";"8";"2023-11-15";"Solvalla";"2";12;0;1;0;2,135;0,306681752204895
"d63db5d1c6d5dd7f596c57d02d32c31a";"9";"2023-11-15";"Solvalla";"3";12;0;1;0;11,75;0,0647479817271233
"d6a9baeccf0b1ff876c645870a50caa4";"1";"2023-11-01";"Le Croisé-Laroche";"1";16;1;1;7,934;2,284;0,0622123591601849
"d6a9baeccf0b1ff876c645870a50caa4";"10";"2023-11-01";"Le Croisé-Laroche";"4";16;0;0;0;0;0,00130718306172639
"d6a9baeccf0b1ff876c645870a50caa4";"11";"2023-11-01";"Le Croisé-Laroche";"2";16;0;1;0;2,436;0,0249613951891661
"d6a9baeccf0b1ff876c645870a50caa4";"12";"2023-11-01";"Le Croisé-Laroche";"6";16;0;0;0;0;0,00154840119648725
"d6a9baeccf0b1ff876c645870a50caa4";"13";"2023-11-01";"Le Croisé-Laroche";"3";16;0;1;0;1,836;0,165438890457153
"d6a9baeccf0b1ff876c645870a50caa4";"14";"2023-11-01";"Le Croisé-Laroche";"8";16;0;0;0;0;0,0352412313222885
"d6a9baeccf0b1ff876c645870a50caa4";"15";"2023-11-01";"Le Croisé-Laroche";"10";16;0;0;0;0;0,0290515478700399
"d6a9baeccf0b1ff876c645870a50caa4";"16";"2023-11-01";"Le Croisé-Laroche";NA;16;0;0;0;0;0,013964282348752
"d6a9baeccf0b1ff876c645870a50caa4";"2";"2023-11-01";"Le Croisé-Laroche";NA;16;0;0;0;0;0,0207223072648048
"d6a9baeccf0b1ff876c645870a50caa4";"3";"2023-11-01";"Le Croisé-Laroche";"7";16;0;0;0;0;0,0329733937978745
"d6a9baeccf0b1ff876c645870a50caa4";"4";"2023-11-01";"Le Croisé-Laroche";NA;16;0;0;0;0;0,106003992259502
"d6a9baeccf0b1ff876c645870a50caa4";"5";"2023-11-01";"Le Croisé-Laroche";"5";16;0;0;0;0;0,00875258445739746
"d6a9baeccf0b1ff876c645870a50caa4";"6";"2023-11-01";"Le Croisé-Laroche";NA;16;0;0;0;0;0,0304801948368549
"d6a9baeccf0b1ff876c645870a50caa4";"7";"2023-11-01";"Le Croisé-Laroche";NA;16;0;0;0;0;0,108124241232872
"d6a9baeccf0b1ff876c645870a50caa4";"8";"2023-11-01";"Le Croisé-Laroche";"9";16;0;0;0;0;0,00614745169878006
"d6a9baeccf0b1ff876c645870a50caa4";"9";"2023-11-01";"Le Croisé-Laroche";NA;16;0;0;0;0;0,00647648330777884
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"1";"2023-11-13";"Caen";"3";12;0;1;0;1,62;0,250001192092896
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"10";"2023-11-13";"Caen";NA;12;0;0;0;0;0,0817634165287018
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"11";"2023-11-13";"Caen";"1";12;1;1;10,01;2,18;0,309585005044937
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"12";"2023-11-13";"Caen";"5";12;0;0;0;0;0,0378294438123703
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"2";"2023-11-13";"Caen";"2";12;0;1;0;1,32;0,364716589450836
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"3";"2023-11-13";"Caen";"6";12;0;0;0;0;0,00262969988398254
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"4";"2023-11-13";"Caen";NA;12;0;0;0;0;0,0616547837853432
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"5";"2023-11-13";"Caen";"7";12;0;0;0;0;0,00276037468574941
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"6";"2023-11-13";"Caen";"9";12;0;0;0;0;0,00838793907314539
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"7";"2023-11-13";"Caen";"8";12;0;0;0;0;0,256962686777115
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"8";"2023-11-13";"Caen";"10";12;0;0;0;0;0,00251180701889098
"d6b2c9ae72bf3ca8a009ccc0b70c4b4e";"9";"2023-11-13";"Caen";"4";12;0;0;0;0;0,199055746197701
"d6eb0a31b8628ae7e078409658042766";"1";"2023-11-22";"Mauquenchy";"1";15;1;1;5,308;2,142;0,267991065979004
"d6eb0a31b8628ae7e078409658042766";"10";"2023-11-22";"Mauquenchy";"8";15;0;0;0;0;0,156413719058037
"d6eb0a31b8628ae7e078409658042766";"11";"2023-11-22";"Mauquenchy";NA;15;0;0;0;0;0,0001708004710963
"d6eb0a31b8628ae7e078409658042766";"12";"2023-11-22";"Mauquenchy";"5";15;0;0;0;0;0,054351594299078
"d6eb0a31b8628ae7e078409658042766";"13";"2023-11-22";"Mauquenchy";"11";15;0;0;0;0;0,0427680686116219
"d6eb0a31b8628ae7e078409658042766";"14";"2023-11-22";"Mauquenchy";"12";15;0;0;0;0;0,00745561718940735
"d6eb0a31b8628ae7e078409658042766";"15";"2023-11-22";"Mauquenchy";"14";15;0;0;0;0;0,00202447851188481
"d6eb0a31b8628ae7e078409658042766";"16";"2023-11-22";"Mauquenchy";"7";15;0;0;0;0;0,00663159415125847
"d6eb0a31b8628ae7e078409658042766";"2";"2023-11-22";"Mauquenchy";"3";15;0;1;0;3,722;0,191647306084633
"d6eb0a31b8628ae7e078409658042766";"3";"2023-11-22";"Mauquenchy";"4";15;0;0;0;0;0,129582986235619
"d6eb0a31b8628ae7e078409658042766";"5";"2023-11-22";"Mauquenchy";"2";15;0;1;0;1,748;0,626382052898407
"d6eb0a31b8628ae7e078409658042766";"6";"2023-11-22";"Mauquenchy";"10";15;0;0;0;0;0,0694854855537415
"d6eb0a31b8628ae7e078409658042766";"7";"2023-11-22";"Mauquenchy";"9";15;0;0;0;0;0,0248302239924669
"d6eb0a31b8628ae7e078409658042766";"8";"2023-11-22";"Mauquenchy";"6";15;0;0;0;0;0,828033745288849
"d6eb0a31b8628ae7e078409658042766";"9";"2023-11-22";"Mauquenchy";"13";15;0;0;0;0;0,026941092684865
"d7568aae5f72bd3ebefcc57d16d0b990";"1";"2023-11-25";"Reims";"8";12;0;0;0;0;0,0192077700048685
"d7568aae5f72bd3ebefcc57d16d0b990";"10";"2023-11-25";"Reims";NA;12;0;0;0;0;0,111807875335217
"d7568aae5f72bd3ebefcc57d16d0b990";"12";"2023-11-25";"Reims";"1";12;1;1;2,838;1,574;0,483280777931213
"d7568aae5f72bd3ebefcc57d16d0b990";"13";"2023-11-25";"Reims";NA;12;0;0;0;0;0,196818396449089
"d7568aae5f72bd3ebefcc57d16d0b990";"14";"2023-11-25";"Reims";"2";12;0;1;0;2,08;0,284031301736832
"d7568aae5f72bd3ebefcc57d16d0b990";"2";"2023-11-25";"Reims";"3";12;0;1;0;3,562;0,0254452042281628
"d7568aae5f72bd3ebefcc57d16d0b990";"3";"2023-11-25";"Reims";"6";12;0;0;0;0;0,059608981013298
"d7568aae5f72bd3ebefcc57d16d0b990";"4";"2023-11-25";"Reims";"4";12;0;0;0;0;0,109104320406914
"d7568aae5f72bd3ebefcc57d16d0b990";"5";"2023-11-25";"Reims";"7";12;0;0;0;0;0,300143986940384
"d7568aae5f72bd3ebefcc57d16d0b990";"6";"2023-11-25";"Reims";NA;12;0;0;0;0;0,342742115259171
"d7568aae5f72bd3ebefcc57d16d0b990";"8";"2023-11-25";"Reims";"5";12;0;0;0;0;0,0703920051455498
"d7568aae5f72bd3ebefcc57d16d0b990";"9";"2023-11-25";"Reims";"9";12;0;0;0;0;0,00227207667194307
"d83152a1bb21c2538b76ccd7e3c1e484";"1";"2023-11-01";"Nîmes";"10";11;0;0;0;0;0,0005575084942393
"d83152a1bb21c2538b76ccd7e3c1e484";"10";"2023-11-01";"Nîmes";"6";11;0;0;0;0;0,145668372511864
"d83152a1bb21c2538b76ccd7e3c1e484";"11";"2023-11-01";"Nîmes";"3";11;0;1;0;0;0,468475341796875
"d83152a1bb21c2538b76ccd7e3c1e484";"2";"2023-11-01";"Nîmes";"2";11;0;1;0;0;0,332097798585892
"d83152a1bb21c2538b76ccd7e3c1e484";"3";"2023-11-01";"Nîmes";"9";11;0;0;0;0;0,151182159781456
"d83152a1bb21c2538b76ccd7e3c1e484";"4";"2023-11-01";"Nîmes";"5";11;0;0;0;0;0,0116172917187214
"d83152a1bb21c2538b76ccd7e3c1e484";"5";"2023-11-01";"Nîmes";NA;11;0;0;0;0;0,389761835336685
"d83152a1bb21c2538b76ccd7e3c1e484";"6";"2023-11-01";"Nîmes";"4";11;0;0;0;0;0,420303821563721
"d83152a1bb21c2538b76ccd7e3c1e484";"7";"2023-11-01";"Nîmes";"1";11;1;1;0;0;0,318582028150558
"d83152a1bb21c2538b76ccd7e3c1e484";"8";"2023-11-01";"Nîmes";"7";11;0;0;0;0;0,00863169133663177
"d83152a1bb21c2538b76ccd7e3c1e484";"9";"2023-11-01";"Nîmes";"8";11;0;0;0;0;0,000604566652327776
"d896d451a67d84a76853d45142006bf4";"1";"2023-11-19";"Agen";"6";16;0;0;0;0;0,0161853618919849
"d896d451a67d84a76853d45142006bf4";"10";"2023-11-19";"Agen";"8";16;0;0;0;0;0,0240420084446669
"d896d451a67d84a76853d45142006bf4";"11";"2023-11-19";"Agen";"11";16;0;0;0;0;0,0382715575397015
"d896d451a67d84a76853d45142006bf4";"12";"2023-11-19";"Agen";"10";16;0;0;0;0;0,328714430332184
"d896d451a67d84a76853d45142006bf4";"13";"2023-11-19";"Agen";NA;16;0;0;0;0;0,142273142933846
"d896d451a67d84a76853d45142006bf4";"14";"2023-11-19";"Agen";NA;16;0;0;0;0;0,00619462225586176
"d896d451a67d84a76853d45142006bf4";"15";"2023-11-19";"Agen";NA;16;0;0;0;0;0,0331631153821945
"d896d451a67d84a76853d45142006bf4";"16";"2023-11-19";"Agen";"2";16;0;1;0;11,69;0,0182720012962818
"d896d451a67d84a76853d45142006bf4";"2";"2023-11-19";"Agen";"7";16;0;0;0;0;0,0543729029595852
"d896d451a67d84a76853d45142006bf4";"3";"2023-11-19";"Agen";"13";16;0;0;0;0;0,269239872694016
"d896d451a67d84a76853d45142006bf4";"4";"2023-11-19";"Agen";"5";16;0;0;0;0;0,00945778843015432
"d896d451a67d84a76853d45142006bf4";"5";"2023-11-19";"Agen";"3";16;0;1;0;3,47;0,6136873960495
"d896d451a67d84a76853d45142006bf4";"6";"2023-11-19";"Agen";"4";16;0;0;0;0;0,035930760204792
"d896d451a67d84a76853d45142006bf4";"7";"2023-11-19";"Agen";"12";16;0;0;0;0;0,0993102267384529
"d896d451a67d84a76853d45142006bf4";"8";"2023-11-19";"Agen";"1";16;1;1;17,61;3,88;0,0819861590862274
"d896d451a67d84a76853d45142006bf4";"9";"2023-11-19";"Agen";"9";16;0;0;0;0;0,495154619216919
"d8cae21aa718bde04e578958779ddc57";"1";"2023-11-19";"Paris-Vincennes";NA;13;0;0;0;0;0,0375455766916275
"d8cae21aa718bde04e578958779ddc57";"10";"2023-11-19";"Paris-Vincennes";"1";13;1;1;2,092;1,84;0,18976117670536
"d8cae21aa718bde04e578958779ddc57";"11";"2023-11-19";"Paris-Vincennes";NA;13;0;0;0;0;0,134092435240746
"d8cae21aa718bde04e578958779ddc57";"12";"2023-11-19";"Paris-Vincennes";"10";13;0;0;0;0;0,0404550060629845
"d8cae21aa718bde04e578958779ddc57";"13";"2023-11-19";"Paris-Vincennes";"8";13;0;0;0;0;0,115078672766685
"d8cae21aa718bde04e578958779ddc57";"2";"2023-11-19";"Paris-Vincennes";"7";13;0;0;0;0;0,00335779902525246
"d8cae21aa718bde04e578958779ddc57";"3";"2023-11-19";"Paris-Vincennes";"6";13;0;0;0;0;0,0134262833744287
"d8cae21aa718bde04e578958779ddc57";"4";"2023-11-19";"Paris-Vincennes";"1";13;1;1;1,432;1,31;0,285796195268631
"d8cae21aa718bde04e578958779ddc57";"5";"2023-11-19";"Paris-Vincennes";"5";13;0;0;0;0;0,108936846256256
"d8cae21aa718bde04e578958779ddc57";"6";"2023-11-19";"Paris-Vincennes";"9";13;0;0;0;0;0,229052767157555
"d8cae21aa718bde04e578958779ddc57";"7";"2023-11-19";"Paris-Vincennes";"4";13;0;0;0;0;0,142410472035408
"d8cae21aa718bde04e578958779ddc57";"8";"2023-11-19";"Paris-Vincennes";"3";13;0;1;0;2,142;0,111231252551079
"d8cae21aa718bde04e578958779ddc57";"9";"2023-11-19";"Paris-Vincennes";NA;13;0;0;0;0;0,0192635431885719
"d907d24d2378e372371a4d9c9af79b19";"1";"2023-11-08";"Saint-Galmier";"2";11;0;1;0;2,054;0,182885020971298
"d907d24d2378e372371a4d9c9af79b19";"10";"2023-11-08";"Saint-Galmier";NA;11;0;0;0;0;0,175514206290245
"d907d24d2378e372371a4d9c9af79b19";"11";"2023-11-08";"Saint-Galmier";"5";11;0;0;0;0;0,0185499414801598
"d907d24d2378e372371a4d9c9af79b19";"2";"2023-11-08";"Saint-Galmier";NA;11;0;0;0;0;0,00256558391265571
"d907d24d2378e372371a4d9c9af79b19";"3";"2023-11-08";"Saint-Galmier";"4";11;0;0;0;0;0,52759462594986
"d907d24d2378e372371a4d9c9af79b19";"4";"2023-11-08";"Saint-Galmier";"6";11;0;0;0;0;0,00469187181442976
"d907d24d2378e372371a4d9c9af79b19";"5";"2023-11-08";"Saint-Galmier";"3";11;0;1;0;2,604;0,225802019238472
"d907d24d2378e372371a4d9c9af79b19";"6";"2023-11-08";"Saint-Galmier";"7";11;0;0;0;0;0,0609637722373009
"d907d24d2378e372371a4d9c9af79b19";"7";"2023-11-08";"Saint-Galmier";"1";11;1;1;3,294;1,678;0,698163390159607
"d907d24d2378e372371a4d9c9af79b19";"8";"2023-11-08";"Saint-Galmier";"8";11;0;0;0;0;0,0220822114497423
"d907d24d2378e372371a4d9c9af79b19";"9";"2023-11-08";"Saint-Galmier";"9";11;0;0;0;0;0,00194431736599654
"d97cc330b2169721cca5f19f8653b287";"1";"2023-11-06";"Agen";"5";13;0;0;0;0;0,0858946517109871
"d97cc330b2169721cca5f19f8653b287";"10";"2023-11-06";"Agen";NA;13;0;0;0;0;0,0842762663960457
"d97cc330b2169721cca5f19f8653b287";"11";"2023-11-06";"Agen";"1";13;1;1;36,25;5,5;0,0424199439585209
"d97cc330b2169721cca5f19f8653b287";"12";"2023-11-06";"Agen";NA;13;0;0;0;0;0,0108581082895398
"d97cc330b2169721cca5f19f8653b287";"13";"2023-11-06";"Agen";NA;13;0;0;0;0;0,0378564596176147
"d97cc330b2169721cca5f19f8653b287";"2";"2023-11-06";"Agen";"8";13;0;0;0;0;0,0112013081088662
"d97cc330b2169721cca5f19f8653b287";"3";"2023-11-06";"Agen";NA;13;0;0;0;0;0,026921259239316
"d97cc330b2169721cca5f19f8653b287";"4";"2023-11-06";"Agen";NA;13;0;0;0;0;0,111430913209915
"d97cc330b2169721cca5f19f8653b287";"5";"2023-11-06";"Agen";"2";13;0;1;0;3,16;0,0933843180537224
"d97cc330b2169721cca5f19f8653b287";"6";"2023-11-06";"Agen";"4";13;0;0;0;0;0,450803250074387
"d97cc330b2169721cca5f19f8653b287";"7";"2023-11-06";"Agen";"7";13;0;0;0;0;0,203991547226906
"d97cc330b2169721cca5f19f8653b287";"8";"2023-11-06";"Agen";"3";13;0;1;0;2,53;0,1464753895998
"d97cc330b2169721cca5f19f8653b287";"9";"2023-11-06";"Agen";"6";13;0;0;0;0;0,0691490545868874
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"1";"2023-11-05";"La Capelle";"8";15;0;0;0;0;0,0724215805530548
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"10";"2023-11-05";"La Capelle";"4";15;0;0;0;0;0,0153070446103811
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"11";"2023-11-05";"La Capelle";"7";15;0;0;0;0;0,0130179151892662
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"12";"2023-11-05";"La Capelle";"3";15;0;1;0;3,99;0,0875444188714027
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"13";"2023-11-05";"La Capelle";"1";15;1;1;19,06;3,74;0,0070819491520524
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"15";"2023-11-05";"La Capelle";NA;15;0;0;0;0;0,00506118685007095
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"16";"2023-11-05";"La Capelle";"10";15;0;0;0;0;0,0301795098930597
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"2";"2023-11-05";"La Capelle";NA;15;0;0;0;0;0,109685480594635
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"3";"2023-11-05";"La Capelle";"9";15;0;0;0;0;0,0828915759921074
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"4";"2023-11-05";"La Capelle";"2";15;0;1;0;4,19;0,0111240530386567
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"5";"2023-11-05";"La Capelle";"11";15;0;0;0;0;0,0715041235089302
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"6";"2023-11-05";"La Capelle";"5";15;0;0;0;0;0,303004115819931
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"7";"2023-11-05";"La Capelle";"12";15;0;0;0;0;0,182678982615471
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"8";"2023-11-05";"La Capelle";"6";15;0;0;0;0;0,00514259096235037
"d9e5d2daf9b5a49dbca379e3c7a1e76a";"9";"2023-11-05";"La Capelle";NA;15;0;0;0;0;0,00531402509659529
"da2db5ecb83c538207214b2260163c1e";"1";"2023-11-13";"Mons";"4";10;0;0;0;0;0,399775415658951
"da2db5ecb83c538207214b2260163c1e";"10";"2023-11-13";"Mons";NA;10;0;0;0;0;0,380158752202988
